full_name,Semi-Major Axis (AU),Eccentricity,Inclination (deg),Perihelion Dist. (AU),Aphelion Dist. (AU),Period (Years),Diamter (km),Rotational Period (h)
 16671 (1994 AF3),3.047600629,0.1904336856,11.53739196,2.467234809,3.627966449,5.320412242,17.87,
 16774 (1996 VP1),2.647489746,0.289371482,13.36597469,1.881381715,3.413597778,4.307840673,8.59,
 16785 (1997 AL1),3.163499,0.0960401,18.38537,2.8596762,3.4673218,5.626777743,27.69,
 16786 (1997 AT1),3.1726175,0.108191,12.62968,2.8293688,3.5158662,5.651123434,24.02,
 16834 (1997 WU22),1.467668288,0.4423504405,15.99173882,0.8184445741,2.116892001,1.778074968,1.87,9.345
 16878 Tombickler (1998 BL9),2.680940819,0.1889049906,11.96484382,2.174497718,3.187383919,4.389742474,14.51,
 16913 (1998 EK9),2.384537469,0.1317177602,25.89202809,2.070451534,2.698623403,3.682259818,11.16,
 16974 (1998 WR21),5.201434329,0.06864115699,15.01942713,4.844401859,5.5584668,11.86295497,55.43,78.9
 17109 (1999 JF52),2.7698709,0.1725754,7.56745,2.2918593,3.2478825,4.609963708,27.04,
 17175 (1999 SS3),3.170517267,0.08549247039,21.67489598,2.899461913,3.44157262,5.645512668,19.8,
 17252 (2000 GJ127),3.1353475,0.2155703,15.86897,2.4594597,3.8112353,5.551837312,24.47,8.824
 17266 (2000 KT6),2.79302636,0.2265922429,8.499929266,2.160148253,3.425904468,4.667891514,12.39,
 17297 (3560 P-L),3.1759689,0.1018117,15.25279,2.8526181,3.4993197,5.660079936,24.65,
 17389 (1981 EN30),3.0997723,0.1817962,1.93633,2.5362455,3.6632991,5.457615038,14.7,
 17445 Avatcha (1989 YC5),3.161772643,0.2636962087,15.17796849,2.328025184,3.995520102,5.622172395,20.36,
 17463 (1990 UO5),2.574882075,0.1476459129,12.46430009,2.19471126,2.95505289,4.131846874,11.29,
 17657 Himawari (1996 VO4),1.9274922,0.0871239,23.07479,1.7595616,2.0954228,2.676068033,9.04,5.507
 17683 Kanagawa (1997 AR16),2.9851542,0.1574431,18.29376,2.5151623,3.4551461,5.157726854,22.08,5.895
 17711 (1997 WA7),2.5884225,0.1959942,15.22047,2.0811067,3.0957383,4.164481668,9.85,
 17839 (1998 HN95),3.054257726,0.1561067082,15.17977785,2.577467607,3.531047846,5.337854407,19.85,
 18039 (1999 ND49),3.07284192,0.07275781202,8.093918738,2.849268666,3.296415175,5.38664718,22.26,
 18053 (1999 RU208),2.896958225,0.2519268762,12.2559728,2.167136589,3.626779861,4.930847275,18.28,
 18153 (2000 OC61),3.1281455,0.2029624,15.02361,2.4932496,3.7630414,5.53271901,20.32,
 18219 (6260 P-L),3.1861881,0.0491114,16.20723,3.0297099,3.3426663,5.687420215,21.3,
 18300 (1979 PA),2.5586746,0.2642946,12.07685,1.8824307,3.2349185,4.092896657,9.59,
 18331 (1987 DQ6),3.109333,0.0819028,16.04689,2.8546699,3.3639961,5.482884152,25.28,
 18333 (1987 OV),2.5723888,0.1744111,8.46884,2.1237356,3.021042,4.125847049,10.86,
 18377 (1991 SH1),2.5741103,0.1976047,14.04595,2.065454,3.0827666,4.129989302,12.62,
 18483 (1995 YY2),3.133436195,0.2439523831,10.81079918,2.369026968,3.897845422,5.546761417,17.05,
 18595 (1998 BR1),2.366760381,0.256969229,5.830678752,1.75857579,2.974944971,3.641158952,12.41,
 18666 (1998 FT53),2.6408703,0.1752103,12.12683,2.1781626,3.103578,4.291694571,16.71,
 18732 (1998 KP19),3.2579837,0.0989973,22.89003,2.9354521,3.5805153,5.880734553,24.65,
 18827 (1999 NA26),3.051160572,0.1161885757,15.21089688,2.696650571,3.405670573,5.329737231,20.19,
 18916 (2000 OG44),3.847315423,0.5862179265,7.413969308,1.591950153,6.102680693,7.546488117,5.6,
 18996 Torasan (2000 RR53),3.2083197,0.0361647,20.51028,3.0922918,3.3243476,5.746781069,20.73,
 19356 (1997 GH3),2.502459177,0.562748034,3.002072728,1.094205195,3.910713158,3.958755725,0.91,6.714
 19517 Robertocarlos (1998 SK164),2.664894381,0.1421623117,7.55313913,2.286046835,3.043741927,4.35039012,13.57,
 19565 (1999 KF4),3.0776948,0.2987764,23.40339,2.1581522,3.9972374,5.399412673,16.22,
 19615 (1999 OB3),2.987638827,0.09637094679,12.25927052,2.699717245,3.27556041,5.164167791,24.68,
 19732 (1999 XF165),2.415597371,0.208717079,12.50710751,1.911420944,2.919773798,3.754438759,9.27,12.57
 19862 (2556 P-L),3.149547675,0.2293311885,10.73655689,2.427258164,3.871837187,5.58959681,14.73,
 19926 (1979 YQ),2.5833948,0.2438853,9.06274,1.9533428,3.2134468,4.15235415,14.24,
 20000 Varuna (2000 WR106),43.18769434,0.05342947313,17.13930914,40.88019859,45.49519009,283.8234212,900,6.3436
 20098 (1994 WC2),2.7788467,0.1678198,10.29411,2.3125012,3.2451922,4.632389699,19.34,
 20099 (1994 WB3),3.112415641,0.1868321139,2.382520931,2.530916448,3.693914835,5.49103973,15.03,
 20293 Sirichelson (1998 FQ72),2.440903094,0.1953308748,3.258255783,1.964119357,2.91768683,3.813590078,16.15,
 20569 (1999 RP132),3.170514502,0.2308349506,12.86238285,2.438648944,3.902380061,5.645505285,16.23,
 20602 (1999 RC198),3.138424797,0.2053959577,14.27079894,2.493805031,3.783044564,5.56001281,24.87,
 20617 (1999 SA7),3.231071,0.0623103,21.44085,3.029742,3.4324,5.80801797,17.23,
 20635 (1999 TV96),3.214362615,0.06226650717,21.92326493,3.014215483,3.414509748,5.763025017,21.81,
 20675 (1999 VK6),2.9997303,0.0976899,13.54899,2.7066869,3.2927737,5.195549739,14.56,
 20707 (1999 WW4),3.167457035,0.04119976606,11.49278773,3.036958546,3.297955523,5.637340938,24.46,
 20741 Jeanmichelreess (1999 XA230),3.190989509,0.2522304322,12.31536416,2.386124846,3.995854172,5.700281024,16.03,
 20762 (2000 EE36),3.1463078,0.1787634,16.03632,2.5838631,3.7087525,5.580973935,18.48,8.891
 20802 (2000 SR179),2.6095872,0.2369119,4.91798,1.9913449,3.2278295,4.21566343,11.83,
 20810 (2000 SE266),2.675291,0.1633401,8.91735,2.2383087,3.1122733,4.375873241,11.88,
 20848 (2000 UA105),2.5536562,0.2391598,13.91032,1.9429243,3.1643881,4.080861351,8.51,
 20898 Fountainhills (2000 WE147),4.228803847,0.464270979,45.51805332,2.265492945,6.192114749,8.696300003,37.31,12.84
 20899 (2000 XB3),2.575598,0.3002247,11.93317,1.8023399,3.3488561,4.133570328,11.67,
 21018 (1988 VV1),2.9160031,0.2521877,12.51724,2.180623,3.6513832,4.979551008,13.32,
 21078 (1991 RR16),3.395566954,0.08660224275,8.078113531,3.101503241,3.689630668,6.257151204,25.83,
 21555 Levary (1998 QF70),3.194997922,0.08642045736,15.70930229,2.91888474,3.471111103,5.711025144,19.17,
 21570 Muralidhar (1998 RK33),2.59030031,0.1397482375,13.17654347,2.228310407,2.952290213,4.169014241,17.78,
